10,"«beurette» c’est surtout un mot dégradant aux connotations sexuelles qui continue de faire vivre le spectre d’un passé colonial violent et c’est pas toi, Charlotte, qui va dire a mes sœurs maghrébines ce qui est raciste et ce qu’elles doivent accepter. Vous n’avez plus ce droit. https://t.co/ujlNhE8RPR"
11,@Sakwws C'est pas mon problème. Arrêtez de pleurnicher. Le mot beurette est utilisé pour désigner les fofolles maghrébines sans pudeur par des maghrébins principalement. Y'a rien de raciste donc votre zumba coloniale là faut arrêter.
12,"L'@UNEF décide d'afficher le vêtement le + raciste &amp; sexiste que l'homme ait inventé. Il participe à la promo de l'idéologie politique des Frères Musulmans depuis 1 moment. @laurentbouvet le pointe sans agressivité. L'UNEF inverse les rôles, indigénistes &amp; islamistes s'enflamment https://t.co/nfk2TYo80Y"
13,@CISWhiteMale4 @Arkhanciel @Nathandco @lordmahammer Parler de crétinerie quand on voit ta TL de Nazi c'est un compliment que j'accepte volontiers.
14,Amazon fait venir des travailleurs étrangers pour bosser dans ses entrepôts en Allemagne et emploie des néo nazis pour les surveiller et les intimider. Normal. https://t.co/kU9l6iHpgY
15,Si vous voyez quelqu’un avec ce type de lunettes c’est que la personne est raciste. N’agissez pas seul. https://t.co/MSQeFx2Q4S
16,"C'est grave vrai, les mecs de la bac aussi ils on TOUJOURS ces lunettes https://t.co/jXOMAvL8dF"
17,Vous imaginez une petite racaille de Daesh qui se pointe avec un couteau et qui tombe sur des citoyens Français armés ? https://t.co/RLXoXyxnTL
18,"@chxgtl Mais t’es stupide??? T’es blanche donc tu n’as pas à définir ce qui est raciste ou non pour une maghrébine. Éduque toi. Viens me dire beurette en face à face on va voir si tu vas pas te faire gifler, tu fais la maligne derrière un écran irl t’assumerai pas"
19,"Lallab condamne fermement ce déversement de haine et cyber-harcèlement que subit Myriam. Parce que 🚺 et voilée, elle n’aurait donc pas le droit de s’exprimer ? Nous nous battrons contre celleux qui silencient ces 🚺 et alimentent ainsi l’islamophobie. #SoutienAMaryam https://t.co/P3Ego4wCzg"
20,"CP de UNEF Sorbonne Université:
#SoutienAMaryam, la présidente de @unefparis4, victime d’un harcèlement sur les réseaux sociaux.
Nous condamnons fermement le déferlement de haine raciste, sexiste et islamophobe dont Maryam est victime.
L'@UNEF soutient Maryam contre ces attaques! https://t.co/RMuzoZdX9C"
21,#Wow puis on essaie de nous vendre #Trump comme un Clown raciste et misogyne # désolant . Ces médias qui nous manipulent 😎 #Enjoy discours https://t.co/VVhceRj4mX
22,"Bel article anticommuniste primaire qui n'aide pas à comprendre la situation en Italie
En quoi est-ce une alliance rouge/brune ?
Les 5 étoiles ont plutôt joué le ni droite ni gauche attirant un électorat complexe
Beppe Grillo a toujours été un raciste patenté
Clarification en vue https://t.co/cAnsPlmOUg"
23,"L’ #UNEF s’offusque de la dénonciation de sa dérive islamo-gauchiste. Outre les scandales sexuels, blocages de facs et ateliers ""clito en pâte à sel"", rappelons que Sonia Nour qualifiait le terroriste de Marseille de ""martyr"" et que Hafsa Askar voulait ""gazer tous les Blancs"" https://t.co/FEQFq7olZX"
24,"@TrumpFrance Salut les losers,
Le terrorisme islamiste, c'est un peu moins de 250 morts en France depuis 2015.
Sur la mème période, il y a eu près de 42.000 morts et 85.000 blessés par balle aux USA dans 165.000 fusillades.
La paille, la poutre, toussa...
Autre chose ?
https://t.co/N91IMdFgri"
25,Les Italiens vont les prolonger dans une sauce tellement raciste ptdr je n’ai même pas envie de voir ça https://t.co/Irp2SvJUpW
26,@VendeenOL @MassiliaFan26 @Twitter @TwitterFrance @PoliceNationale @Gendarmerie @OL @Ligue1Conforama @UEFA @UEFAcom_fr @JM_Aulas question tu es raciste? je demande direct comme ça au moins on est fixé...
27,"Aujourd’hui, il va sans doute encore y avoir des morts, des jeunes gens, des manifestants, des désespérés, morts-témoins de l’inhumanité raciste."
28,Je me suis fais traiter de « babtou fragile» par un enfant aujourd’hui en surveillance de cantine parce que je lui demandais de manger avec ses couverts 😭
29,"""Non mais franchement ! Une adulte qui porte le voile ! En France !! Encore son père qui l’y oblige"" 

Vs 

"" Porte ta kippa en paix petit garçon !! Tu es assez grand pour choisir tout seul"" 

Et j’suis pas raciste ma meilleure amie est plus noire qu’une arabe ! 

#SoutienAMaryam https://t.co/jqdOhylfzx"
30,"@F_Desouche Virginie ne pas oublier également le nazi nazi modéré
C'est ce qu'il fait la différence
Il faudra méditer en te  rasn on's       la chatte"
31,"Les noirs aiment les destinations de pays raciste comme Dubai, Israel, Italie , Thaïlande et j’en passe... ils préfèrent aller visiter des pays negrophobe que aller en Afrique."
32,"Les musulmanes féministes, vous n'êtes jamais obligées de faire de la pédagogie et d'expliquer en quoi l'islam et le féminisme sont compatibles, surtout quand c'est un.e raciste qui vous le demande !"
33,"Les blancs ils utilisent n*gro, be*rette, niafou &amp; bougnoul mais quand tu leur dit « t’es blanc » ils commencent avec leurs white tears « tu dénonces le racisme mais tu me définis par « blanc » ouin ouin »"
34,"Bon il va falloir mettre fin à ce débat une bonne fois pour toute

RT pour Mandanda el fenomeno

Fav pour Lloris le babtou fragile avc sa tête de pantin https://t.co/sqrr2zsC8u"
35,"@MaAxX_LSA @Neokyojin @BeneLeDozo @dutour_guitou @mbatshuayi Adulé ? Vous vous foutiez de sa gueule en faisant des cris de singe et tu peux pas dire le contraire 😂😂
Et non je suis pas raciste sinon je ferai de même pour les joueurs de couleurs à l' OL😂😂 mais comme vous êtes débiles 
à Marseille, dire"" bamboula "" c'est raciste 😂😂"
36,"Tu sais monsieur, #Adulte et #Identitaire, ça va pas bien ensemble...
#lâcheté #criminelle, #Racisme et #négation de l'#Histoire et de la  #Démocratie.. https://t.co/GJALVGD4gx"
37,"[...] Les bateaux négriers ont créé les catégories raciales. Par exemple, quand les africains montaient à bord du navire, ils embarquaient en tant qu’igbo, fanti ou mende. Mais quand ils débarquaient, ils étaient devenus des gens de race noire (« negro race »)."
38,L'UNEF traite l'intellectuel Laurent Bouvet de raciste pour avoir dénoncé le voile de l'une de leur représentante. - Prêchi-Prêcha https://t.co/8rgqTn50oc
39,@Arf4ng @Lacrimosaxxl Qud on est faible on a l insulte au bout de la langue. Si être gagnant c toiser son prochain j préfère être un looser malgré le dégoût que j ressent tu resteras un frère mais tout de même un frère ignare et rebutant. Espèce de raciste ravalé ton cul
40,"Aussi détestable que le gros benêt raciste ou misogyne : le bourgeois qui tend le micro au gros benêt, dans l’espoir de rire de sa misogynie ou de son racisme, et dans celui de s’acheter ainsi une bonne conscience à peu de frais."
41,"Les étudiant-e-s du #Mirail réuni-e-s en Assemblée Générale ce midi votent à l'unanimité le #SoutienAMaryam responsable @UNEF victime d'un harcèlement sexiste, raciste et islamophobe depuis plusieurs jours juste parce qu'elle porte le voile !"
42,"En plus ça vient dire que ""white gay"" c’est raciste wow mais vous avez de la faisselle dans le crâne ou alors vous cherchez pas à vous éduquer un minimum mdrr"
43,"@Wooloowoo Ok. Vous pourriez aussi vous demander pourquoi parmi les ""musulmanes occidentales"" qui ont une visibilité médiatique, aucune ne porte le hidjab. Ce qui nous ramènerait au Printemps républicain et à son entreprise de profilage raciste systématique."
44,@laurentwauquiez Vs avez aucunes burnes tous autant que vous êtes...Qd vous l ouvrez la gauchiasse vous traite de facho nazi pas beau et comme faut penser aux élections suivantes vous rangez vos convictions dans la poche et vous fermez votre gueule laissant la société moisir pour vos ambitions
45,"@mathilde260299 @Nain_Portekoi Voilà les personnes voulant s""y rendre sont triées donc de fait une catégorie en est exclue
 Je ne confonds pas peuple et gouvernement en place car en Israël le parti politique élu est tout simplement raciste . Envois moi une carte postale à la rigueur ! :-)"
46,"@MichaelRwk77 @CyrilDannely Oui t’as zéro culture politique, des connaissances politiques digne d’une pierre. Oui on évolue car la gauche paternaliste, raciste c’est pas pour nous. On s’améliore c’est pas ton cas dommage"
47,.@DILCRAH @_LICRA_ @ccif @TweeterSupport Ignoble raciste affiche numéro de téléphone ‼️mise en danger‼️@JBurtschell &lt;&lt; à signaler sans vomir‼️ nombreux pharos faits‼️ https://t.co/qoHqQxodQR
48,@F_Desouche une racaille de moins mais c'est hélas au Brésil   !!!!
49,"Promouvoir une responsable portant le voile au nom d'Allah, alors que pas plus tard que samedi soir un citoyen se faisait poignarder au nom d'Allah c'est jouer avec le feu ! 

Ne faîtes pas les innocents et les étonnés maintenant https://t.co/LkD8tCNJeI"
50,Coucou @ViConcerta tu pourrais éviter de mettre des statuts sur Facebook comme quoi je suis un sale nazi s'il te plait
51,Refus de rendre un service ( le Samu est un service public) à une personne de couleur est raciste Rendre un service voir le code pénal sur le sujet Lui dire d' appeler un autre numero avec un temps d' attente alors q mourante c' est raciste https://t.co/jHfCiTEVtm
52,@darkologi @__Fenomeno @OL @OLPlusOfficiel Ce Fdp à plus de tweet sur L'OM que sur son club de salope il a même fais une équipe type de ligue 1 avec trois marseillais il pue le seume et nous jalouse grave ce raciste
53,"#generationidentitaire laisser un com sous un tweet de militante, voir un supporter répondre sieg heil puis sale youpine, en voir un autre trouver ça cool, voir la militante laisser dire, en déduire que 22 ans est assez vieux pour aller camper mais pas pour gérer son image online https://t.co/YmwBoUjd5l"
54,"T’as tout comprit. Elle est blanche donc elle n’a pas à déterminer ce qui est raciste ou non pour une maghrébine. Et si elle insiste sur le fait que le terme n’est pas raciste, fun fact : elle est raciste. https://t.co/uWjxR2btUB"
55,"Pour rappel géopolitique : les islamistes radicaux prônent un totalitarisme raciste qui assassine non pour ce que ses « ennemis » font mais pour ce qu’ils sont. Notre modèle laïc, démocratique et républicain les exaspère. Défendons-le !"
56,"@pascalfagnoux En tant que représentante de l' #UNEF moi aussi ça me gêne, ce n'est pas la peine de me taxer pour autant de raciste. Merci, d'avance."
57,"Décapité un passant c'est ca ton projet de vie sale muslim de merde ? Vous n'avez aucune dignité sale bougnoule — Ah non là ma chérie c'est le fafshon faux pas !

""Sale muslim de merde"" puis ""sale bougnoule"", où... https://t.co/tQc5B6BQle"
58,"- Bonjour Action Ou Vérite ?
- Vérité 
- Êtes vous raciste ?
- Trop facile comme question : je peux prendre Action ?
- Oui bien sur ; pouvez-vous serrer la main à Mehdi ; notre stagiaire en régie ?
- Heu c'était quoi Vérité déjà ? https://t.co/6gOI9yEDeq"
59,"Définition de la racaille macroniste : Aucun argument et appel à la violence.
Pas étonnant qu'ils s'entendent aussi bien avec l'extrême droite, et préfèrent les identitaires qui refoulent les réfugiés aux insoumis qui soutiennent les étudiants. 
#Macron #LREM #DictatureEnMarche https://t.co/NUYqzk73J0"
60,"Bonjour @YTCreateurs , comment expliquez vous que ce multi récidiviste condamné par la justice puisse en etre a sa 32EME CHAINE ???
Il appelle régulièrement au meurtre contre ma personne (égorgement plus précisément) et balance son vomi raciste...
https://t.co/lUuMgBP2oa"
61,"@libe Polémique c’est au bistrot, on parle d’islamophobie de la fachosphère et de la gauche-raciste, celle de Valls et du Printemps RépubiKKKin."
62,"3/11 Dans son immense courage, Monsieur @laurentbouvet a lancé une campagne de #cyberharcèlement contre la présidente de @l’UNEF. Un déferlement de haine #raciste, #sexiste et #islamophobe, à l’image du @printempsrepub et de ses représentants. https://t.co/pmSFvAJVKW"
63,"So les populations éligibles au traitement sont les personnes LGBT, les travailleur-ses du sexe, les personnes migrantes récemment arrivées en France (qui sont très  majoritairement infectées APRES leur arrivée en France et non avant, donc pas de raccourci raciste ici, svp)
11/"
64,"@LLP_Le_Vrai ""racaille sioniste"" et mieux dénoncer ""les terroristes sionistes"" qui continuent leurs massacres de palestiniens dans leur terre spolliée"
65,"Le thread nominatif de 11 tweets, avec mensonges, calomnies, fausses correspondances... ça ce n’est pas du #Cyberharcelement et de l’appel au lynchage... c’est normal. #islamoclownisme https://t.co/jNJl99tYYQ"
66,"Les #Palestiniens sont en train de se faire massacrer par la racaille #sioniste. 41 morts civils et 900 blessés depuis ce matin ! 
La France est complice de ces massacres ainsi que l'Union européenne qui ne fait rien.
#Trump https://t.co/AUEuHUDjZN"
67,C'est quoi la différence entre l' @UNEF et le FN ? Au moins le FN n'a pas le toupet de donner des leçons d'antiracismes. https://t.co/0hQm4wDVOd
68,"@Juan_Nutella Alors c est que t as pas vu une certaine partie de la communauté noire chialer a l apartheid, j ai des liens si tu veux. Enfin, ca n a rien de raciste ce sont des faits logiques, a forces de ramener tout le tiers monde et ses us et coutumes, ca paraît normal."
69,"-lait nazi son dés violeur méfi toi de hugo bossse
- dauphin https://t.co/GzAScrMKCl"
70,"Tout notre soutien à Maryam Pougetoux, présidente de l’UNEF Paris IV, victime d’une campagne de harcèlement raciste en ligne. https://t.co/XlmBXoD8kk"
71,"Les militants contre le racisme anti-blanc quand Nekfeu a dit ""moi j'suis blanc, donc bénéficiaire de leur système raciste"" ils se sont senti trahit comme Jon Snow quand il se fait poignarder par ses camarades"
72,En 3 heures d’écart elle dénonce les offensives racistes en lançant une offensive raciste c’est l’inception de l’anti racisme mdr ne reproduisez pas ça chez vous https://t.co/THSbH5VITo
73,"Au moment où #Trump s'apprête à transférer l'Amabassade US à Jérusalem, un acte de guerre et de chaos pour le PO et MO. Le Brésil qui accueille l'une des rares ambassades de Palestine a un candidat néo-nazi prêt à suivre #Trump #Bolsonaro  #Lula fou de rage #staff2018 https://t.co/EXk2nCdeZ4"
74,"Célébration de la nomination du Maire de Cagnes-sur-Mer Mr. Louis Negre comme 
officier de l'Ordre Royal de l'Etoile polaire avec la communauté suédoises à Cagnes. @NiceMatinCagnes @VilledeCagnes @AmbassadeurSE https://t.co/orE5nOj7rE"
75,@chxgtl T’es blanche t’as pas à me dire ce qui est raciste pour ma communauté en fait. Donc oui t’es raciste.
76,"Brésil 

Bolsonaro, candidat néo-nazi, soutenu par #Netanyahu, l'ultra droite Israëlienne, les chrétiens Libanais et un nombre de brésiliens blancs racistes et dégénérés, considère les réfugiés syriens et autres comme les déchets de la Terre! #Ordure #Usé #UneBalleUneSeule #Crève https://t.co/c44Cjkm9UQ"
77,Quand @ccif ose parler de déferlement de haine raciste alors qu'il en est l'un des acteurs majeurs... Toujours la même rengaine avec ces gens-là : se poser en victimes et poursuivre leur campagne de dénigrement. Qui peut les prendre au sérieux ? https://t.co/2ztrbqSWMP
78,"@chxgtl MAIS T’ES BLANCHE, t’as pas à me dire si c’est raciste ou non ???? Éduque toi, t’as accès à pleins de trucs pour savoir que c’est raciste. Et si on te dis de pas l’utiliser tu l’utilise pas sinon t’es raciste, point."
79,"#ParisAttack 
Non seulement ce genre de racaille islamiste tue nos concitoyens, mais en plus il faut dépenser de l'argent public pour leur porter secours.
Crève charogne... https://t.co/QBZZYEZRSx"
80,"🔴P. #Pelloux sur BFM : ""Il faut nommer ce qui nous menace en 🇫🇷 et tue les Français ! Au risque de me faire traiter d'islamophobe... je m'en fiche je ne suis pas raciste.. ""
#Macron ""ne parle pas d'islamisme radical : ""Ça manque un peu. On gagne toujours à nommer l'ennemi"" 1/2 https://t.co/9JiyzX11TC"
81,"@Le_Snooch @dontbotherwithu @RokhayaDiallo Alors cher raciste va falloir revenir à ton premier tweet merdique dans ce fil.
Tu parles de victimisation parce qu’on dénonce que là Tv assimile notre nature de cheveux à la laideur, au profit du cheveux « occidental » lisse.
Commence par chercher la définition du mot d’ailleurs"
82,"Mais Ras le bol de ces personnes qui nous emmerdent à longueur de journée avec leurs problèmes métaphysiques. La france a des coutumes, des moeurs, des manières de s'habiller, ça va pas = DEHORS !!! https://t.co/UfDZfJTHnW"
83,Le pasteur qui va prendre la parole à la cérémonie à Jérusalem Raciste selon Mitt Romney https://t.co/9O08vKPWAv
84,Normalement pour partir en GAV c'est 12 grammes mais Comme t'as dis un renoi ou rebeu peut y aller pour un seul teh ! https://t.co/poImrBD4Xz
85,Ptdr je crois tu veut pas comprendre enfaite quand un mot est consideré comme péjoratif et raciste ON EVITE DE L’UTILISER mais vu que madame veut changer les règles du monde okaaaaaaaaaaaaaay va dire nigga à un noir pcq cest comme dire homies i m b e c i l e s https://t.co/JplmPZoobA
86,Ptdrrrrrrrr le jackpot messieurs dames https://t.co/ArsCRnTQrQ
87,"Alors ce n'est pas un pseudo raciste/islamophobe de Twitter qui va se permettre de me dire si je suis oui ou non française après avoir prononcée la Chahada et choisie ma religion.

Cordialement, une française musulmane et fière de l'être."
88,"Mais que deviennent les philosophies alternatives ? #Proudhon, #Marx, #Engels, #Kropotkine doivent se retourner dans leurs tombes en voyant tout ces jeunes dans des assos de gauche @UNEF @GenerationsMvt etc qui croient être de gauche, anti-raciste en défendant des femmes voilées"
89,vous pensez vraiment nous assassiner avec du jambon ou de la saucisse les gars? ça me fume les raciste qui mettent du porc devant chez nous en mode on brûle face au cochon bandes d’abrutis 😭
90,@Le_Snooch @dontbotherwithu @RokhayaDiallo En prenant d’ailleurs bien le soin de comparer cette phrase raciste avec des traces lait ... pourquoi se sentir piqué à ce point ?! Avec une comparaison de connard qui n’a aucun sens ? C’est quoi ton problème avec les Noirs ?
91,"@pamelacfn88 Quelle honte, c'est qui tire????? Putain mais vous avez pas mal au couilles!!! Ce sont les soldats Israéliens qui en font de la chair à canons, comment osez vous dire le contraire! Vous n'avez plus aucun argument pour défendre ce pays RACISTE, ASSASSIN, donc on sort des énormités"
92,Vrai negro n’a rien à prouver .
93,la pensée zéro règne à cette unef philo islamiste antisémite et doit être dissoute par le gouvernement pour insulte aux droits de la femme libre de son corps  sans voile ni religiosité patriarcale. https://t.co/LQY8A3RDKx
94,"@GilbertCollard La justice #deniOuiOu ?
Tt que ""Mon ennemi c le #populisme"" &amp; sa menace #fasciste fantasmée fera des pacifiques #identitaires LA cible du #gvt au lieu d'un #islamisme que l'on n'ose même pas nommer, encore moins dire que c1 #migrant...RIEN ne les arrêtera
💔
#AllahuAkbar=#racisme https://t.co/stdICaU0NY"
95,"C plein de terroriste grace a l'onu qui nous a dit detre moin raciste par des pays qui son musulment ayoye ,l'onu devrais disparaitre c des fou ces pros migrant qui massacre des innocent . https://t.co/198BxESQ1o"
96,"@VendeenOL @mbatshuayi Fidèles a vous même les lyonnais, ""bamboula""... De vrais fachos, manque plus qu'une insulte misogyne et une croix gammée."
97,Les raciste c’est vraiment des gros debiles en mode on va fondre devant du Justin bridou https://t.co/KB5dtLFCVZ
98,"Qd on se dit anti-raciste et qu'on dit que les blancs sont 1 race tout ça pour du buzz!
Waouh moi qui suis issu de l'immigration je le prends comment?
""Vous les whites"" non mais on rêve!!!! https://t.co/rOkOt8wXxi"
99,"@david_rachline Voici Mercy, celle qui a inspiré la chanson de Madame Monsieur et qui vous fait tellement peur M. Rachline. Oui le FN est raciste. Oui le FN est un parti d'extrême droite. Vous n'êtes qu'une merde. #Eurovision2018 https://t.co/rvDNHJe5qM https://t.co/3LxeeFE0dL https://t.co/GhMzwomDA4"
100,Parce qu'aucun autre pasteur digne de ce nom pouvait cautionner cette cérémonie. Au moins ils ont 2 pasteurs cohérents et compatibles avec le gouvernement raciste d'extrême-droite qui dirige l'entité occupante. #Jérusalem #Israel https://t.co/2deUyen7nB
101,"Un libertin est quelqu'un qui s'affranchit des règles de la société ou religieuses.Perpétuer des fantasmes racistes mettant en action un homme noir considéré que par le prisme de sa couleur et sa ""survirilité"", une bête de sexe en somme, c'est rétrograde, raciste et j'en passe"
102,"14 Mai

#AurelieChatelain🇫🇷

1121 jours  qu'Aurélie Châtelain 🌹a été assassinée par une racaille d'islamiste
1121 jours que son assassin respire sans en avoir le droit et toujours pas de procès 😡
On ne pardonnera jamais👎
Pour que nul n'oublie💔 https://t.co/TBXRyl79Sy"
103,"Brand NEW 🚨 Retrouvez moi sur ce hit , ce classique s/o Ariel Sheney ... Force à mon negro Lobofouè 🌹🔥 Ariel Sheney - MAMACITA feat Sindika  ( Audio Officiel ) https://t.co/1ZlQXLyWsk via @YouTube @la_rozerie"
104,"Avec tant d'autres,ils sont morts pour leur patrie palestinienne.Saluons la mémoire des courageux résistants palestiniens contre l'occupant barbare,raciste,fasciste..  
ILS pleurent sur leurs malheurs,tandis qu'ils meurtrissent une partie de la planète,pas seulement la Palestine! https://t.co/Q418JWhhTX"
105,"En 2011, le NPA s'était déchiré sur le choix d'une candidate voilée. S'interroger sur la symbolique du voile dans une organisation de gauche, laïque et (au moins nominalement) féministe était donc légitime. En 2017, à l'Unef, toute réserve sur le même sujet est devenue ""raciste""."
106,"Donc questionner l’incohérence idéologique d’un syndicat étudiant qui prétend défendre des principes progressistes (contraception, IVG, mariage pour tous...) tout en ayant comme porte-parole locale une jeune femme affichant ostensiblement sa foi religieuse... c’est être sexiste ? https://t.co/Kkc2ojIe6e"
107,"@iSwiizYT @WEIZKOO @Kuzo_TR @Thenewpxx @TheAiglow78 @LinedR3K @BaDZzYTB Ta 18 ans,tu travaille au McDo pr acheter un grade sur un jeu cubique dont ta mm pas pu profiter,t'es raciste et lâche des WAllah,tu veux vraiment parler de mec chelou ? https://t.co/lWV636pFNT"
108,"Arrêtez de dire les mots "" beurette "", "" niafou "", "" noirte "", SVP. C'est dégradant ET raciste. #BeurettesVSNoirtes"
109,"@RAMAHERVE @suavelos_fr Ce qui est pénible, c'est qu'en France on fasse le contraire et qu'on ait du mal à trouver du porc dans les étales pendant le ramadan. Par contre le halal est toujours bien fourni. Bientôt acheter et manger du porc sera considéré comme raciste."
110,"La belle hôtesse de l'air tunisienne Ghofrane Binous victime de propos racistes de la part d'une passagère ! Heureusement que le commandant de bord a eu l'audace de virer cette raciste avant le décollage vers la Turquie.
#Tunisair
#Tunisia
#Tunisie
#racisme https://t.co/xga6yplUAz"
111,"La gauche immigrationniste le matin :  ouin ouin c’est raciste de vouloir protéger les frontières.

La gauche immigrationniste le soir :  ouin ouin on vient nous tuer en plein Paris alors que Paris est une fête...

#GaucheTarée"
112,"L'UNEF condamne un ""déferlement de haine raciste, sexiste et islamophoble"" contre une responsable https://t.co/6viacGgqHM https://t.co/8w8z4XAIWy"
113,"@solere92 @gouvernementFR Vous n’avez pas honte?Vous osez? Retournez à l’anonymat, on ne vous supporte plus! J’espère bien que Macron ne vous fera jamais rentrer dans son gouvernement ! CE serait récompenser la racaille politique dont vous êtes un des plus beau spécimen !"
114,"@Foreign_Cat @HuffPostQuebec Seulement séparatiste ?? Mais si c'est un raciste, xénophobe, ultra-catholique, macho et dit que les Catalans ont un crâne plus grand que les autres."
115,@RachSago @MabsleTouns @BernardCalmels @Sara_Syr @metallique53 @Stephane_Ravier Je ne perds plus mon temps avec des déchets allez ciao racaille
116,"Où est passée la gauche française qui a tant combattu pour la laïcité ? A-t-on encore le droit d'être surpris de voir la responsable d'un syndicat de gauche et non-religieux porter un voile sans se faire traiter ""d'islamophobe"", de ""raciste"", de ""sexiste""? https://t.co/l7H0omGgE3"
117,"WMDKSKSKDKDKDK wallaye, ça va commenter tous ses posts à base de « ce nègre des champs dénature le chants de mes ancêtres parce que ? » https://t.co/ogoipvEz1f"
118,"Médiapart et Soral, même combat : ""ne pas aimer les immigrés c'est mal, oin oin"" - Azealia Banks ne veut plus jamais retourner en Israël car c'est un pays trop raciste. https://t.co/vcLe4uhSQf https://t.co/XI522eizRw"
119,"Telle est Rokhaya : un jour glamour et souriante dans les medias people, un jour dénonçant la France raciste et sexiste sur Al Jazeera, le media qatari ! 2/3"
120,"mdrr tout le monde sais que ce mots ne veux plus dire ce qu'il voulait dire, sa crie au racisme betement hors que la plus part du temps cest ceux qui voit le racisme partout qui le sont https://t.co/Y0cRCrQwyz"
121,"En tant que chretien, je vous le dis : vous me dégoûtez autant que musulmans qui imposent leur religion, autant que les juifs ultra orthodoxe et hyper raciste. Vous êtes tous dans le même sac à merde https://t.co/CUEHvsvPBz"
122,"Raciste et islamophobe, les mots magiques sont lancés! 🙄😤
Dites, on a le droit de penser aussi qu'une syndicaliste étudiante qui s'affiche avec des signes religieux ostentatoires c'est choquant car aucune religion ne prône l'#égalitéFH 
Quel recul de la part de l'#UNEF https://t.co/JCv2k1Uyl0"
123,"Loi sur les «fake news», déplacement de la salle de presse de l'Elysée, loi «secret des affaires» ou encore la réécriture d'interviews... : jamais un Président de la Ve République n'a autant bridé la liberté d'expression et muselé la presse.
https://t.co/XOivDwNmU4"
124,"@CNEWS la reaction des Israeliens pour se defendre nous choquent nous Français habitués a subir les agressions des black-blocs , des zadistes ou de la racaille sans que nos forces de l'ordre bougent !!"
125,"Que toutes les personnes qui parlent de racisme dans le décès de la malheureuse Naomi sachent qu'elles sont IDIOTES.
Comment l'agent du SAMU pouvait savoir que l'appelante était noire ?
Mais arrêtez la victimisation raciste, ça devient ridicule 👎👎

https://t.co/PA5e76tRcB"
126,@el_pedrooooo La racaille bavaroise doit être éradiqué
127,Pas etonnant... https://t.co/xh0TnMOtOF
128,"@CristiB_ Moi j'avoue que je suis pas fan mais je comprends ce que tu veux dire. Après perso comme je suis pas racisee je ferais jamais de blague raciste etc.. Mais la ouais TeX, sa mysoginie crève les yeux.."
129,@umut_bozok @YoannGillet_fn @FN_Occitanie @objectifgard @jsanchez_fn @F3Languedoc @nimes @MLP_officiel @fn_gard @bleugardlozere @FN_officiel 😂😂 je le connai ps mais je pense il est raciste à 1000% 🇫🇷🇹🇷
130,@YoannGillet_fn @umut_bozok @FN_Occitanie @objectifgard @jsanchez_fn @F3Languedoc @nimes @MLP_officiel @fn_gard @bleugardlozere @FN_officiel Mon meilleur exploit c'est d'aimer tous les drapeaux existant sur terre Mr le #raciste #humour #libertédexpression 😄❤️
131,Shirley; tu n’es pas maghrébine donc tu acceptes quand une maghrébine te dis que c’est raciste et tu continues ta vie sans utiliser ce mot. https://t.co/Zlw9xGhbsy
